"element","image"
"17_60_13_1","8_67_15_1"
"25_56_13_0","0"
"25_56_13_1","12_67_15_1"
"25_56_13_2","12_67_15_2"
"29_54_13_0","14_67_15_1"
"29_54_13_1","14_67_15_2"
"37_50_13","18_67_15_1"
"43_47_13_0","21_67_15_1"
"43_47_13_1","0"
"53_42_13","26_67_15_1"
"65_36_13","32_67_15_2"
"69_34_13","34_67_15_1"
"75_31_13_0","37_67_15_1"
"75_31_13_1","0"
"77_30_13","38_67_15_1"
"137_0_13","68_67_15_1"
"9_64_14_0","4_67_16_0"
"9_64_14_1","4_67_16_0 + 4_67_16_2"
"21_58_14","10_67_16_1"
"25_56_14","12_67_16_1"
"29_54_14_0","14_67_16_1"
"29_54_14_1","14_67_16_1 + 14_67_16_2"
"33_52_14","16_67_16_1"
"41_48_14","20_67_16_1"
"45_46_14","22_67_16_1"
"65_36_14","32_67_16_1"
"73_32_14","36_67_16_1"
"77_30_14","38_67_16_1"
"137_0_14","68_67_16_1"
"9_64_15","4_67_17_1"
"17_60_15","8_67_17_1"
"25_56_15","12_67_17_1"
"29_54_15_0","14_67_17_1"
"29_54_15_1","14_67_17_2"
"29_54_15_2","14_67_17_2 + 14_67_17_3"
"41_48_15","20_67_17_1"
"45_46_15","22_67_17_1"
"53_42_15","26_67_17_2"
"59_39_15","29_67_17_1"
"73_32_15","36_67_17_1"
"137_0_15","68_67_17_1"
"5_66_16","2_67_18"
"9_64_16_0","4_67_18_1"
"9_64_16_1","4_67_18_0"
"13_62_16_0","6_67_18_0"
"13_62_16_1","6_67_18_1"
"17_60_16","8_67_18"
"25_56_16_0","12_67_18_0"
"25_56_16_1","12_67_18_1"
"29_54_16_0","14_67_18_0 + 14_67_18_1"
"29_54_16_1","14_67_18_1"
"37_50_16","18_67_18"
"41_48_16","20_67_18"
"45_46_16","22_67_18"
"49_44_16","24_67_18_1"
"53_42_16","26_67_18_1"
"55_41_16","27_67_18"
"61_38_16","30_67_18"
"137_0_16","68_67_18"
"5_66_17","2_67_19_0"
"9_64_17_0","0"
"9_64_17_1","4_67_19"
"13_62_17","6_67_19"
"17_60_17","8_67_19_0"
"21_58_17","10_67_19"
"25_56_17","12_67_19_0"
"27_55_17","13_67_19"
"37_50_17","18_67_19"
"45_46_17","22_67_19_1"
"49_44_17","24_67_19_1"
"53_42_17","26_67_19"
"59_39_17_0","29_67_19"
"59_39_17_1","0"
"61_38_17","30_67_19"
"137_0_17","68_67_19"
"13_62_18","6_67_20_1"
"17_60_18_0","8_67_20_1"
"17_60_18_1","8_67_20_1 + 8_67_20_2"
"21_58_18","10_67_20_1"
"25_56_18_0","12_67_20_1"
"25_56_18_1","12_67_20_2"
"45_46_18","22_67_20_2"
"49_44_18","24_67_20_1"
"57_40_18","28_67_20_1"
"61_38_18","30_67_20_1"
"137_0_18","68_67_20_1"
"5_66_19","2_67_21"
"9_64_19","4_67_21_0"
"13_62_19_0","6_67_21_0"
"13_62_19_1","6_67_21_0 + 6_67_21_1"
"13_62_19_2","6_67_21_0 + 6_67_21_1 + 6_67_21_2"
"21_58_19","10_67_21"
"25_56_19","12_67_21"
"37_50_19","18_67_21_1"
"45_46_19","22_67_21"
"57_40_19","28_67_21"
"137_0_19","68_67_21"
"9_64_20_0","4_67_22_0"
"9_64_20_1","4_67_22_1"
"13_62_20_0","6_67_22_0"
"13_62_20_1","6_67_22_0 + 6_67_22_1"
"21_58_20_0","10_67_22_0"
"21_58_20_1","10_67_22_1"
"25_56_20","12_67_22"
"33_52_20","16_67_22_1"
"37_50_20","18_67_22_1"
"39_49_20","19_67_22"
"45_46_20","22_67_22"
"137_0_20","68_67_22"
"11_63_21_0","5_67_23"
"11_63_21_1","0"
"13_62_21_0","0"
"13_62_21_1","6_67_23"
"21_58_21_0","10_67_23_1 + 10_67_23_2"
"21_58_21_1","10_67_23_1"
"33_52_21","16_67_23_2"
"37_50_21","18_67_23_1"
"43_47_21_0","21_67_23_1"
"43_47_21_1","0"
"45_46_21","22_67_23_1"
"137_0_21","68_67_23_1"
"5_66_22_0","2_67_24_0 + 2_67_24_1"
"5_66_22_1","2_67_24_0"
"9_64_22","4_67_24_0"
"13_62_22","6_67_24_1"
"33_52_22","16_67_24_1"
"41_48_22","20_67_24_1"
"45_46_22","22_67_24_1"
"137_0_22","68_67_24_1"
"9_64_23","4_67_25_1"
"13_62_23","6_67_25_1"
"21_58_23","10_67_25_2"
"27_55_23","13_67_25_1"
"41_48_23","20_67_25_1"
"137_0_23","68_67_25_1"
"9_64_24","4_67_26"
"13_62_24","6_67_26"
"17_60_24","8_67_26_1"
"21_58_24","10_67_26_1"
"23_57_24","11_67_26"
"29_54_24","14_67_26"
"137_0_24","68_67_26"
"5_66_25","2_67_27"
"9_64_25_0","0"
"9_64_25_1","4_67_27"
"13_62_25","6_67_27_1"
"17_60_25","8_67_27_1"
"21_58_25","10_67_27"
"27_55_25_0","13_67_27"
"27_55_25_1","0"
"29_54_25","14_67_27"
"137_0_25","68_67_27"
"9_64_26","4_67_28_1"
"13_62_26","6_67_28_1"
"17_60_26","8_67_28"
"25_56_26","12_67_28_0"
"29_54_26","14_67_28"
"137_0_26","68_67_28"
"9_64_27","4_67_29"
"25_56_27","12_67_29"
"137_0_27","68_67_29"
"5_66_28","2_67_30"
"13_62_28","6_67_30"
"137_0_28","68_67_30"
"9_64_29","4_67_31_0"
"11_63_29_0","5_67_31"
"11_63_29_1","0"
"13_62_29","6_67_31"
"137_0_29","68_67_31"
"5_66_30","2_67_32"
"9_64_30_0","4_67_32_0"
"9_64_30_1","4_67_32_0 + 4_67_32_1"
"13_62_30","6_67_32"
"137_0_30","68_67_32"
"5_66_31","2_67_33"
"9_64_31","4_67_33"
"137_0_31","68_67_33_1"
"77_31_1","38_68_3"
"109_15_1","54_68_3"
"125_7_1","62_68_3"
"133_3_1","66_68_3"
"137_1_1","68_68_3"
"47_46_2","23_68_4"
"71_34_2","35_68_4_2"
"75_32_2","37_68_4_2"
"77_31_2","38_68_4_2"
"79_30_2","39_68_4_0"
"103_18_2","51_68_4_1"
"107_16_2","53_68_4_1"
"109_15_2","54_68_4_1"
"123_8_2","61_68_4_1"
"125_7_2","62_68_4_1"
"133_3_2","66_68_4_1"
"25_57_3","12_68_5_1"
"33_53_3","16_68_5_2"
"37_51_3","18_68_5_2"
"41_49_3","20_68_5_2"
"45_47_3","22_68_5_1"
"49_45_3","24_68_5_1"
"57_41_3","28_68_5_1"
"65_37_3","32_68_5_1"
"73_33_3","36_68_5_1"
"77_31_3_0","0"
"77_31_3_1","38_68_5_2"
"97_21_3","48_68_5_1"
"101_19_3","50_68_5_1"
"105_17_3","52_68_5_1"
"109_15_3","54_68_5_1"
"123_8_3","61_68_5_1"
"125_7_3","62_68_5_1"
"25_57_4","12_68_6_3"
"27_56_4","13_68_6_2"
"33_53_4","16_68_6_3"
"35_52_4_0","17_68_6_2"
"35_52_4_1","17_68_6_2 + 17_68_6_3"
"39_50_4","19_68_6_2"
"41_49_4","20_68_6_2"
"43_48_4_0","21_68_6_0"
"43_48_4_1","21_68_6_0 + 21_68_6_1"
"51_44_4","25_68_6_1"
"57_41_4","28_68_6_2"
"61_39_4","30_68_6_1"
"73_33_4","36_68_6_3"
"75_32_4","37_68_6_1"
"77_31_4","38_68_6_2"
"93_23_4","46_68_6_1"
"99_20_4","49_68_6_2"
"103_18_4_0","51_68_6_1"
"103_18_4_1","0"
"105_17_4","52_68_6_1"
"109_15_4","54_68_6_1"
"121_9_4","60_68_6_1"
"125_7_4","62_68_6_1"
"17_61_5_0","8_68_7_1"
"17_61_5_1","8_68_7_4 + 8_68_7_5"
"17_61_5_2","8_68_7_5"
"21_59_5_0","10_68_7_3"
"21_59_5_1","0"
"25_57_5","12_68_7_4"
"33_53_5_0","16_68_7_2"
"33_53_5_1","16_68_7_6 + 16_68_7_7"
"33_53_5_2","16_68_7_4"
"33_53_5_3","16_68_7_4 + 16_68_7_6"
"35_52_5_0","17_68_7_3"
"35_52_5_1","0"
"37_51_5_0","18_68_7_3"
"37_51_5_1","18_68_7_3 + 18_68_7_4"
"41_49_5_0","20_68_7_3"
"41_49_5_1","20_68_7_1"
"45_47_5","22_68_7_2"
"49_45_5_0","0"
"49_45_5_1","24_68_7_3"
"59_40_5_0","0"
"59_40_5_1","29_68_7_2"
"65_37_5","32_68_7_5"
"69_35_5","34_68_7_4"
"73_33_5","36_68_7_3"
"77_31_5_0","0"
"77_31_5_1","38_68_7_3"
"91_24_5","45_68_7_2"
"93_23_5","46_68_7_3"
"97_21_5","48_68_7_2"
"105_17_5","52_68_7_2"
"109_15_5_0","0"
"109_15_5_1","54_68_7_2"
"117_11_5","58_68_7_2"
"121_9_5","60_68_7_2"
"9_65_6","4_68_8_0"
"13_63_6_0","6_68_8_2 + 6_68_8_3"
"13_63_6_1","0"
"13_63_6_2","6_68_8_3"
"13_63_6_3","0"
"17_61_6","8_68_8_3"
"19_60_6_0","9_68_8_4"
"19_60_6_1","9_68_8_2 + 9_68_8_3 + 9_68_8_4"
"19_60_6_2","9_68_8_2"
"19_60_6_3","0"
"21_59_6_0","10_68_8_4 + 10_68_8_5"
"21_59_6_1","10_68_8_3 + 10_68_8_4 + 10_68_8_5"
"21_59_6_2","10_68_8_5"
"25_57_6","12_68_8_3"
"33_53_6","16_68_8_1"
"35_52_6_0","17_68_8_0"
"35_52_6_1","17_68_8_3"
"37_51_6","18_68_8_3"
"39_50_6","19_68_8_2"
"49_45_6","24_68_8_4"
"55_42_6","27_68_8_2"
"59_40_6_0","0"
"59_40_6_1","29_68_8_3"
"65_37_6","32_68_8_4"
"67_36_6","33_68_8_4"
"71_34_6","35_68_8_3"
"75_32_6","37_68_8_3"
"77_31_6","38_68_8_3"
"79_30_6","39_68_8_2"
"93_23_6","46_68_8_2"
"105_17_6","52_68_8_2"
"109_15_6","54_68_8_2"
"117_11_6","58_68_8_2"
"9_65_7_0","0"
"9_65_7_1","4_68_9_1"
"13_63_7_0","0"
"13_63_7_1","6_68_9_1"
"13_63_7_2","0"
"17_61_7_0","8_68_9_0 + 8_68_9_1"
"17_61_7_1","8_68_9_0"
"17_61_7_2","8_68_9_5"
"17_61_7_3","8_68_9_0 + 8_68_9_1 + 8_68_9_2"
"17_61_7_4","8_68_9_2 + 8_68_9_4 + 8_68_9_5"
"19_60_7_0","9_68_9_1"
"19_60_7_1","0"
"21_59_7_0","10_68_9_2"
"21_59_7_1","10_68_9_1 + 10_68_9_2"
"21_59_7_2","10_68_9_1 + 10_68_9_3"
"25_57_7","12_68_9_1"
"33_53_7_0","16_68_9_0"
"33_53_7_1","16_68_9_0 + 16_68_9_2"
"37_51_7_0","0"
"37_51_7_1","18_68_9_1"
"41_49_7","20_68_9_1"
"57_41_7","28_68_9_3"
"65_37_7_0","32_68_9_2"
"65_37_7_1","32_68_9_3"
"69_35_7","34_68_9_3"
"73_33_7","36_68_9_2"
"75_32_7","37_68_9_1"
"77_31_7","38_68_9_1"
"81_29_7","40_68_9_2"
"87_26_7","43_68_9_1"
"93_23_7","46_68_9_1"
"107_16_7","53_68_9_1"
"109_15_7","54_68_9_1"
"11_64_8_0","0"
"11_64_8_1","0"
"11_64_8_2","5_68_10_1"
"13_63_8_0","6_68_10_2"
"13_63_8_1","6_68_10_2 + 6_68_10_3"
"17_61_8_0","8_68_10_2"
"17_61_8_1","8_68_10_2 + 8_68_10_3 + 8_68_10_5"
"17_61_8_2","8_68_10_3"
"17_61_8_3","8_68_10_2 + 8_68_10_3 + 8_68_10_4"
"25_57_8_0","12_68_10_3 + 12_68_10_4"
"25_57_8_1","12_68_10_4"
"29_55_8","14_68_10_3"
"35_52_8","17_68_10_0"
"37_51_8_0","18_68_10_2"
"37_51_8_1","18_68_10_3"
"59_40_8","29_68_10_3"
"65_37_8_0","32_68_10_3"
"65_37_8_1","32_68_10_4"
"69_35_8","34_68_10_3"
"71_34_8","35_68_10_2"
"77_31_8_0","38_68_10_3"
"77_31_8_1","38_68_10_4"
"81_29_8","40_68_10_3"
"83_28_8","41_68_10_2"
"89_25_8","44_68_10_2"
"93_23_8","46_68_10_2"
"105_17_8","52_68_10_2"
"109_15_8","54_68_10_2"
"5_67_9","2_68_11"
"9_65_9_0","0"
"9_65_9_1","4_68_11_0"
"13_63_9_0","6_68_11_1"
"13_63_9_1","6_68_11_1 + 6_68_11_2 + 6_68_11_3"
"13_63_9_2","6_68_11_1 + 6_68_11_2 + 6_68_11_3"
"13_63_9_3","6_68_11_1 + 6_68_11_3"
"17_61_9_0","8_68_11_4"
"17_61_9_1","8_68_11_3"
"17_61_9_2","8_68_11_4 + 8_68_11_5"
"19_60_9_0","0"
"19_60_9_1","9_68_11_1"
"19_60_9_2","0"
"19_60_9_3","0"
"21_59_9","10_68_11_2"
"25_57_9_0","12_68_11_3"
"25_57_9_1","0"
"25_57_9_2","12_68_11_2"
"33_53_9_0","16_68_11_2"
"33_53_9_1","16_68_11_2 + 16_68_11_3"
"49_45_9","24_68_11_3"
"61_39_9","30_68_11_3"
"65_37_9","32_68_11_3"
"69_35_9","34_68_11_2"
"77_31_9_0","38_68_11_3 + 38_68_11_4"
"77_31_9_1","38_68_11_4"
"81_29_9","40_68_11_2"
"89_25_9","44_68_11_2"
"93_23_9_0","0"
"93_23_9_1","46_68_11_2"
"101_19_9","50_68_11_2"
"105_17_9","52_68_11_2"
"9_65_10","4_68_12_1"
"13_63_10_0","0"
"13_63_10_1","6_68_12_1"
"13_63_10_2","6_68_12_1 + 6_68_12_2"
"17_61_10_0","0"
"17_61_10_1","8_68_12_2"
"19_60_10_0","0"
"19_60_10_1","9_68_12_2"
"21_59_10","10_68_12_3"
"25_57_10_0","0"
"25_57_10_1","12_68_12_3"
"27_56_10_0","13_68_12_2"
"27_56_10_1","13_68_12_2 + 13_68_12_3"
"33_53_10_0","16_68_12_3 + 16_68_12_4"
"33_53_10_1","16_68_12_4"
"45_47_10","22_68_12_3"
"57_41_10","28_68_12_4"
"59_40_10","29_68_12_3"
"65_37_10","32_68_12_2"
"77_31_10_0","38_68_12_2"
"77_31_10_1","38_68_12_3"
"89_25_10","44_68_12_2"
"93_23_10","46_68_12_2"
"101_19_10","50_68_12_2"
"9_65_11","4_68_13_0"
"13_63_11_0","0"
"13_63_11_1","0"
"13_63_11_2","0"
"13_63_11_3","6_68_13_2"
"17_61_11_0","8_68_13_1"
"17_61_11_1","8_68_13_4"
"17_61_11_2","8_68_13_2"
"21_59_11_0","10_68_13_2 + 10_68_13_3"
"21_59_11_1","10_68_13_3"
"25_57_11_0","0"
"25_57_11_1","12_68_13_2"
"29_55_11","14_68_13_2"
"33_53_11_0","16_68_13_4"
"33_53_11_1","16_68_13_3 + 16_68_13_4"
"41_49_11","20_68_13_3"
"53_43_11","26_68_13_4"
"57_41_11","28_68_13_3"
"59_40_11","29_68_13_2"
"65_37_11","32_68_13_3"
"71_34_11","35_68_13_2"
"77_31_11","38_68_13_2"
"91_24_11","45_68_13_2"
"93_23_11","46_68_13_2"
"5_67_12","2_68_14"
"13_63_12","6_68_14_2"
"17_61_12_0","8_68_14_3"
"17_61_12_1","8_68_14_2"
"19_60_12_0","9_68_14_0"
"19_60_12_1","0"
"19_60_12_2","0"
"25_57_12_0","12_68_14_1"
"25_57_12_1","12_68_14_1 + 12_68_14_2"
"33_53_12","16_68_14_2"
"37_51_12","18_68_14_2"
"49_45_12","24_68_14_2"
"53_43_12","26_68_14_2"
"55_42_12","27_68_14_1"
"61_39_12","30_68_14_2"
"65_37_12","32_68_14_2"
"67_36_12","33_68_14_1"
"73_33_12","36_68_14_1"
"77_31_12","38_68_14_1"
"89_25_12","44_68_14_1"
"93_23_12","46_68_14_1"
"9_65_13_0","4_68_15_0"
"9_65_13_1","4_68_15_0 + 4_68_15_2"
"21_59_13","10_68_15_1"
"25_57_13","12_68_15_2"
"33_53_13_0","16_68_15_2"
"33_53_13_1","16_68_15_3"
"45_47_13_0","22_68_15_2"
"45_47_13_1","22_68_15_2 + 22_68_15_3"
"53_43_13","26_68_15_1"
"61_39_13","30_68_15_2"
"65_37_13","32_68_15_1"
"73_33_13","36_68_15_1"
"77_31_13_0","0"
"77_31_13_1","38_68_15_1"
"85_27_13","42_68_15_1"
"89_25_13","44_68_15_1"
"9_65_14","4_68_16_1"
"17_61_14","8_68_16_1"
"25_57_14","12_68_16_2"
"29_55_14","14_68_16_2"
"33_53_14","16_68_16_2"
"41_49_14","20_68_16_3"
"43_48_14","21_68_16_2"
"45_47_14","22_68_16_2"
"47_46_14","23_68_16_1"
"61_39_14","30_68_16_1"
"73_33_14","36_68_16_1"
"77_31_14","38_68_16_1"
"85_27_14","42_68_16_1"
"5_67_15_0","2_68_17_0"
"5_67_15_1","2_68_17_0 + 2_68_17_1"
"9_65_15_0","0"
"9_65_15_1","4_68_17_0"
"13_63_15_0","6_68_17_0"
"13_63_15_1","6_68_17_1"
"17_61_15","8_68_17_1"
"21_59_15","10_68_17_1"
"25_57_15","12_68_17_1"
"33_53_15","16_68_17_1"
"37_51_15","18_68_17_2"
"41_49_15","20_68_17_1"
"43_48_15","21_68_17"
"45_47_15","22_68_17_0"
"49_45_15","24_68_17_1"
"55_42_15","27_68_17"
"61_39_15","30_68_17"
"75_32_15","37_68_17"
"77_31_15","38_68_17"
"9_65_16","4_68_18"
"17_61_16","8_68_18_1"
"21_59_16_0","10_68_18_1"
"21_59_16_1","10_68_18_2"
"33_53_16_0","16_68_18_1"
"33_53_16_1","16_68_18_1 + 16_68_18_2"
"37_51_16","18_68_18_1"
"39_50_16","19_68_18"
"45_47_16_0","22_68_18_1"
"45_47_16_1","22_68_18_2"
"49_45_16","24_68_18_1"
"51_44_16","25_68_18"
"57_41_16","28_68_18"
"61_39_16","30_68_18"
"73_33_16","36_68_18_0"
"77_31_16","38_68_18"
"17_61_17_0","8_68_19_1"
"17_61_17_1","8_68_19_2"
"21_59_17","10_68_19_1"
"29_55_17","14_68_19_1"
"33_53_17","16_68_19_1"
"45_47_17_0","22_68_19_2"
"45_47_17_1","22_68_19_3"
"49_45_17","24_68_19_1"
"57_41_17","28_68_19_1"
"61_39_17_0","0"
"61_39_17_1","30_68_19_1"
"69_35_17","34_68_19_1"
"73_33_17","36_68_19_1"
"5_67_18","2_68_20"
"9_65_18","4_68_20_0"
"13_63_18_0","6_68_20_0"
"13_63_18_1","6_68_20_1"
"17_61_18","8_68_20"
"25_57_18","12_68_20_1"
"27_56_18","13_68_20"
"45_47_18_0","22_68_20_0"
"45_47_18_1","22_68_20_1"
"57_41_18","28_68_20"
"61_39_18","30_68_20"
"69_35_18","34_68_20"
"9_65_19","4_68_21"
"13_63_19","6_68_21"
"17_61_19","8_68_21_0"
"21_59_19_0","10_68_21_2"
"21_59_19_1","10_68_21_1"
"25_57_19_0","12_68_21_0"
"25_57_19_1","12_68_21_1"
"33_53_19","16_68_21_1"
"39_50_19","19_68_21"
"45_47_19","22_68_21"
"59_40_19","29_68_21"
"61_39_19","30_68_21"
"13_63_20","6_68_22_1"
"17_61_20_0","8_68_22_1"
"17_61_20_1","8_68_22_1 + 8_68_22_2"
"21_59_20_0","10_68_22_1"
"21_59_20_1","10_68_22_1 + 10_68_22_2"
"29_55_20","14_68_22_2"
"33_53_20","16_68_22_2"
"35_52_20","17_68_22_1"
"41_49_20","20_68_22_1"
"45_47_20","22_68_22_1"
"57_41_20","28_68_22_1"
"61_39_20","30_68_22_1"
"5_67_21","2_68_23"
"9_65_21","4_68_23_0"
"13_63_21","6_68_23"
"17_61_21","8_68_23"
"29_55_21","14_68_23_1"
"33_53_21","16_68_23"
"41_49_21","20_68_23"
"45_47_21_0","0"
"45_47_21_1","22_68_23"
"53_43_21","26_68_23"
"57_41_21","28_68_23"
"9_65_22_0","4_68_24_1"
"9_65_22_1","4_68_24_1 + 4_68_24_2"
"11_64_22","5_68_24"
"17_61_22","8_68_24_0"
"29_55_22","14_68_24"
"41_49_22","20_68_24"
"45_47_22","22_68_24"
"53_43_22","26_68_24"
"5_67_23","2_68_25"
"9_65_23_0","0"
"9_65_23_1","4_68_25"
"17_61_23_0","8_68_25_1 + 8_68_25_2"
"17_61_23_1","8_68_25_1"
"23_58_23","11_68_25"
"29_55_23","14_68_25"
"43_48_23","21_68_25"
"45_47_23","22_68_25"
"5_67_24","2_68_26"
"9_65_24","4_68_26"
"13_63_24","6_68_26_1"
"17_61_24","8_68_26_1"
"19_60_24","9_68_26"
"25_57_24","12_68_26"
"29_55_24","14_68_26"
"41_49_24","20_68_26_0"
"45_47_24","22_68_26"
"9_65_25","4_68_27_1"
"13_63_25","6_68_27_1"
"17_61_25","8_68_27"
"25_57_25","12_68_27"
"29_55_25_0","0"
"29_55_25_1","14_68_27"
"37_51_25","18_68_27"
"41_49_25","20_68_27"
"9_65_26","4_68_28"
"25_57_26","12_68_28_1"
"29_55_26","14_68_28_1"
"37_51_26","18_68_28_1"
"5_67_27","2_68_29"
"27_56_27","13_68_29_1"
"29_55_27","14_68_29_1"
"9_65_28","4_68_30_1"
"13_63_28","6_68_30_1"
"25_57_28","12_68_30_1"
"29_55_28","14_68_30_1"
"9_65_29","4_68_31"
"13_63_29_0","0"
"13_63_29_1","6_68_31"
"21_59_29","10_68_31"
"25_57_29","12_68_31"
"9_65_30","4_68_32"
"13_63_30","6_68_32"
"21_59_30","10_68_32"
"79_31_1","39_69_3"
"135_3_1","67_69_3_1"
"139_1_1","69_69_3_1"
"141_0_1","70_69_3_1"
"65_38_2","32_69_4_1"
"73_34_2","36_69_4_1"
"77_32_2","38_69_4"
"81_30_2","40_69_4_1"
"105_18_2","52_69_4_1"
"113_14_2","56_69_4_1"
"129_6_2","64_69_4_1"
"137_2_2","68_69_4_1"
"141_0_2","70_69_4_1"
"27_57_3","13_69_5_1"
"35_53_3","17_69_5_1"
"43_49_3","21_69_5"
"65_38_3","32_69_5_3"
"67_37_3","33_69_5_1"
"73_34_3","36_69_5_3"
"75_33_3","37_69_5_0"
"81_30_3","40_69_5_2"
"99_21_3","49_69_5_1"
"103_19_3","51_69_5_1"
"105_18_3","52_69_5_1"
"125_8_3","62_69_5_1"
"141_0_3","70_69_5_1"
"17_62_4","8_69_6_1"
"21_60_4","10_69_6_1"
"25_58_4","12_69_6_2"
"33_54_4","16_69_6_2"
"37_52_4_0","18_69_6_2"
"37_52_4_1","18_69_6_2 + 18_69_6_3"
"45_48_4","22_69_6_0"
"53_44_4","26_69_6_3"
"61_40_4_0","30_69_6_4"
"61_40_4_1","0"
"65_38_4_0","32_69_6_4"
"65_38_4_1","32_69_6_4 + 32_69_6_5"
"73_34_4","36_69_6_1"
"77_32_4","38_69_6_2"
"81_30_4","40_69_6_3"
"97_22_4","48_69_6_2"
"101_20_4","50_69_6_2"
"105_18_4_0","52_69_6_2"
"105_18_4_1","0"
"113_14_4","56_69_6_3"
"123_9_4","61_69_6_2"
"141_0_4","70_69_6_2"
"13_64_5_0","6_69_7_2"
"13_64_5_1","6_69_7_1 + 6_69_7_2"
"17_62_5_0","8_69_7_2"
"17_62_5_1","8_69_7_2 + 8_69_7_3"
"19_61_5_0","9_69_7_1"
"19_61_5_1","9_69_7_1 + 9_69_7_2"
"21_60_5","10_69_7_3"
"23_59_5","11_69_7_1"
"33_54_5_0","16_69_7_2"
"33_54_5_1","16_69_7_2 + 16_69_7_3"
"35_53_5_0","17_69_7_1"
"35_53_5_1","0"
"35_53_5_2","17_69_7_1 + 17_69_7_2"
"37_52_5","18_69_7_1"
"45_48_5","22_69_7_2"
"51_45_5_0","0"
"51_45_5_1","25_69_7_3"
"53_44_5","26_69_7_3"
"61_40_5_0","30_69_7_3"
"61_40_5_1","0"
"65_38_5","32_69_7_1"
"67_37_5","33_69_7_2"
"71_35_5","35_69_7_1"
"81_30_5","40_69_7_1"
"99_21_5","49_69_7_1"
"101_20_5","50_69_7_1"
"113_14_5","56_69_7_2"
"119_11_5","59_69_7_1"
"123_9_5","61_69_7_1"
"141_0_5","70_69_7_1"
"9_66_6","4_69_8_0"
"13_64_6_0","0"
"13_64_6_1","6_69_8_5"
"13_64_6_2","6_69_8_3"
"13_64_6_3","6_69_8_3 + 6_69_8_4 + 6_69_8_5"
"13_64_6_4","6_69_8_3 + 6_69_8_5"
"17_62_6_0","8_69_8_2"
"17_62_6_1","8_69_8_8"
"17_62_6_2","8_69_8_2 + 8_69_8_4"
"17_62_6_3","8_69_8_2 + 8_69_8_4 + 8_69_8_7 + 8_69_8_8"
"17_62_6_4","8_69_8_4 + 8_69_8_6 + 8_69_8_8"
"21_60_6_0","10_69_8_2"
"21_60_6_1","10_69_8_0 + 10_69_8_2 + 10_69_8_3"
"21_60_6_2","10_69_8_2 + 10_69_8_3"
"21_60_6_3","10_69_8_0 + 10_69_8_2 + 10_69_8_4"
"25_58_6","12_69_8_1"
"33_54_6_0","16_69_8_2"
"33_54_6_1","16_69_8_1"
"33_54_6_2","16_69_8_1 + 16_69_8_4"
"41_50_6_0","0"
"41_50_6_1","20_69_8_3"
"45_48_6","22_69_8_3"
"49_46_6","24_69_8_4"
"53_44_6","26_69_8_4"
"57_42_6","28_69_8_5"
"61_40_6_0","0"
"61_40_6_1","30_69_8_2"
"65_38_6_0","32_69_8_2"
"65_38_6_1","32_69_8_2 + 32_69_8_5"
"69_36_6","34_69_8_3"
"77_32_6","38_69_8_2"
"81_30_6","40_69_8_2"
"113_14_6","56_69_8_2"
"121_10_6","60_69_8_2"
"141_0_6","70_69_8_2"
"5_68_7","2_69_9"
"9_66_7_0","4_69_9_2"
"9_66_7_1","4_69_9_2 + 4_69_9_3"
"11_65_7_0","0"
"11_65_7_1","5_69_9_2"
"11_65_7_2","0"
"13_64_7_0","0"
"13_64_7_1","0"
"13_64_7_2","6_69_9_2 + 6_69_9_3"
"13_64_7_3","6_69_9_3"
"17_62_7_0","8_69_9_2"
"17_62_7_1","8_69_9_0 + 8_69_9_2"
"21_60_7_0","10_69_9_3"
"21_60_7_1","10_69_9_3 + 10_69_9_4"
"25_58_7","12_69_9_4"
"27_57_7","13_69_9_3"
"33_54_7","16_69_9_3"
"35_53_7","17_69_9_1"
"41_50_7","20_69_9_3"
"45_48_7_0","22_69_9_3"
"45_48_7_1","0"
"49_46_7","24_69_9_3"
"57_42_7","28_69_9_5"
"59_41_7","29_69_9_2"
"65_38_7","32_69_9_4"
"67_37_7_0","33_69_9_3"
"67_37_7_1","0"
"71_35_7","35_69_9_2"
"77_32_7","38_69_9_2"
"81_30_7","40_69_9_2"
"89_26_7","44_69_9_2"
"109_16_7","54_69_9_2"
"141_0_7","70_69_9_2"
"9_66_8_0","0"
"9_66_8_1","4_69_10_1"
"9_66_8_2","4_69_10_0 + 4_69_10_1"
"9_66_8_3","4_69_10_1 + 4_69_10_2"
"13_64_8_0","0"
"13_64_8_1","6_69_10_1"
"13_64_8_2","6_69_10_1 + 6_69_10_2"
"13_64_8_3","0"
"17_62_8_0","8_69_10_0"
"17_62_8_1","8_69_10_1"
"17_62_8_2","8_69_10_2"
"19_61_8_0","9_69_10"
"19_61_8_1","0"
"19_61_8_2","0"
"21_60_8_0","10_69_10_1"
"21_60_8_1","10_69_10_0"
"25_58_8_0","12_69_10_0"
"25_58_8_1","12_69_10_1"
"33_54_8_0","16_69_10_3"
"33_54_8_1","16_69_10_2 + 16_69_10_3"
"41_50_8","20_69_10_3"
"45_48_8","22_69_10_3"
"49_46_8","24_69_10_2"
"57_42_8","28_69_10_1"
"61_40_8","30_69_10_2"
"65_38_8","32_69_10_2"
"67_37_8_0","33_69_10_1"
"67_37_8_1","33_69_10_1"
"73_34_8","36_69_10_1"
"77_32_8","38_69_10_1"
"81_30_8","40_69_10_1"
"85_28_8","42_69_10_1"
"89_26_8","44_69_10_1"
"97_22_8","48_69_10_2"
