"element","image"
"39_77_12_2","38_77_13_2"
"40_77_12_0","0"
"40_77_12_1","39_77_13_0 + 39_77_13_1"
"40_77_12_2","39_77_13_2"
"41_77_12_0","0"
"41_77_12_1","40_77_13_0 + 40_77_13_1"
"41_77_12_2","40_77_13_2"
"42_77_12_0","0"
"42_77_12_1","41_77_13_0 + 41_77_13_1"
"42_77_12_2","41_77_13_2"
"43_77_12_0","0"
"43_77_12_1","42_77_13_0 + 42_77_13_1"
"43_77_12_2","42_77_13_2"
"44_77_12_0","0"
"44_77_12_1","43_77_13_0 + 43_77_13_1"
"44_77_12_2","43_77_13_2"
"45_77_12_0","0"
"45_77_12_1","44_77_13_0 + 44_77_13_1"
"45_77_12_2","44_77_13_2"
"46_77_12_0","0"
"46_77_12_1","45_77_13_0 + 45_77_13_1"
"46_77_12_2","45_77_13_2"
"47_77_12_0","0"
"47_77_12_1","46_77_13_0 + 46_77_13_1"
"47_77_12_2","46_77_13_2"
"48_77_12_0","0"
"48_77_12_1","47_77_13_0 + 47_77_13_1"
"48_77_12_2","47_77_13_2"
"48_77_12_3","0"
"49_77_12_0","0"
"49_77_12_1","48_77_13_0 + 48_77_13_1"
"49_77_12_2","48_77_13_2"
"50_77_12_0","0"
"50_77_12_1","49_77_13_0 + 49_77_13_1"
"50_77_12_2","0"
"51_77_12_0","0"
"51_77_12_1","50_77_13_0 + 50_77_13_1"
"52_77_12_0","0"
"52_77_12_1","51_77_13_0 + 51_77_13_1"
"53_77_12_0","0"
"53_77_12_1","52_77_13_0 + 52_77_13_1"
"53_77_12_2","52_77_13_2"
"54_77_12_0","0"
"54_77_12_1","53_77_13_0 + 53_77_13_1"
"54_77_12_2","53_77_13_2"
"55_77_12_0","0"
"55_77_12_1","54_77_13_0 + 54_77_13_1"
"55_77_12_2","54_77_13_2"
"56_77_12_0","0"
"56_77_12_1","55_77_13_0 + 55_77_13_1"
"56_77_12_2","0"
"57_77_12_0","0"
"57_77_12_1","56_77_13_0 + 56_77_13_1"
"58_77_12_0","0"
"58_77_12_1","57_77_13_0 + 57_77_13_1"
"59_77_12_0","0"
"59_77_12_1","58_77_13_0 + 58_77_13_1"
"59_77_12_2","0"
"60_77_12_0","0"
"60_77_12_1","59_77_13_0 + 59_77_13_1"
"60_77_12_2","0"
"61_77_12_0","0"
"61_77_12_1","60_77_13_0 + 60_77_13_1"
"62_77_12_0","0"
"62_77_12_1","61_77_13_0 + 61_77_13_1"
"63_77_12_0","0"
"63_77_12_1","62_77_13_0 + 62_77_13_1"
"64_77_12_0","0"
"64_77_12_1","63_77_13_0 + 63_77_13_1"
"65_77_12_0","0"
"65_77_12_1","64_77_13_0 + 64_77_13_1"
"66_77_12_0","0"
"66_77_12_1","65_77_13_0 + 65_77_13_1"
"67_77_12_0","0"
"67_77_12_1","66_77_13_0 + 66_77_13_1"
"68_77_12_0","0"
"68_77_12_1","67_77_13_0 + 67_77_13_1"
"69_77_12_0","0"
"69_77_12_1","68_77_13_0 + 68_77_13_1"
"70_77_12_0","0"
"70_77_12_1","69_77_13_0 + 69_77_13_1"
"71_77_12_0","0"
"71_77_12_1","70_77_13_0 + 70_77_13_1"
"72_77_12_0","0"
"72_77_12_1","71_77_13_0 + 71_77_13_1"
"73_77_12_0","0"
"73_77_12_1","72_77_13_0 + 72_77_13_1"
"74_77_12_0","0"
"74_77_12_1","73_77_13_0 + 73_77_13_1"
"75_77_12_0","0"
"75_77_12_1","74_77_13_0 + 74_77_13_1"
"76_77_12_0","0"
"76_77_12_1","75_77_13_0 + 75_77_13_1"
"77_77_12_0","0"
"77_77_12_1","76_77_13_0 + 76_77_13_1"
"78_77_12_0","0"
"78_77_12_1","77_77_13_0 + 77_77_13_1"
"78_77_12_2","0"
"79_77_12_0","0"
"79_77_12_1","78_77_13_0 + 78_77_13_1"
"80_77_12_0","0"
"80_77_12_1","79_77_13_0 + 79_77_13_1"
"81_77_12_0","0"
"81_77_12_1","80_77_13_0 + 80_77_13_1"
"82_77_12_0","0"
"82_77_12_1","81_77_13_0 + 81_77_13_1"
"83_77_12_0","0"
"83_77_12_1","82_77_13_0 + 82_77_13_1"
"84_77_12_0","0"
"84_77_12_1","83_77_13_0 + 83_77_13_1"
"85_77_12_0","0"
"85_77_12_1","84_77_13_0 + 84_77_13_1"
"86_77_12_0","0"
"86_77_12_1","85_77_13_0 + 85_77_13_1"
"87_77_12_0","0"
"87_77_12_1","86_77_13_0 + 86_77_13_1"
"88_77_12_0","0"
"88_77_12_1","87_77_13_0 + 87_77_13_1"
"89_77_12_0","0"
"89_77_12_1","88_77_13_0 + 88_77_13_1"
"90_77_12_0","0"
"90_77_12_1","89_77_13_0 + 89_77_13_1"
"91_77_12_0","0"
"91_77_12_1","90_77_13_0 + 90_77_13_1"
"92_77_12_0","0"
"92_77_12_1","91_77_13_0 + 91_77_13_1"
"93_77_12_0","0"
"93_77_12_1","92_77_13_0 + 92_77_13_1"
"94_77_12_0","0"
"94_77_12_1","93_77_13_0 + 93_77_13_1"
"95_77_12_0","0"
"95_77_12_1","94_77_13_0 + 94_77_13_1"
"96_77_12_0","0"
"96_77_12_1","95_77_13_0 + 95_77_13_1"
"97_77_12_0","0"
"97_77_12_1","96_77_13_0 + 96_77_13_1"
"98_77_12_0","0"
"98_77_12_1","97_77_13_0 + 97_77_13_1"
"99_77_12_0","0"
"99_77_12_1","98_77_13_0 + 98_77_13_1"
"7_77_13_0","6_77_14_3"
"7_77_13_1","6_77_14_0 + 6_77_14_1 + 6_77_14_3 + 6_77_14_5"
"7_77_13_2","6_77_14_0"
"8_77_13_0","0"
"8_77_13_1","7_77_14_0 + 7_77_14_1 + 7_77_14_3"
"8_77_13_2","7_77_14_0"
"8_77_13_3","7_77_14_2"
"8_77_13_4","7_77_14_1"
"9_77_13_0","8_77_14_0 + 8_77_14_1 + 8_77_14_3"
"9_77_13_1","8_77_14_0"
"9_77_13_2","8_77_14_2"
"9_77_13_3","8_77_14_1"
"10_77_13_0","9_77_14_0 + 9_77_14_1"
"10_77_13_1","9_77_14_0"
"10_77_13_2","0"
"10_77_13_3","0"
"10_77_13_4","0"
"10_77_13_5","0"
"11_77_13_0","10_77_14_0 + 10_77_14_1"
"11_77_13_1","10_77_14_0"
"11_77_13_2","0"
"12_77_13_0","11_77_14_0 + 11_77_14_1"
"12_77_13_1","11_77_14_0"
"12_77_13_2","0"
"12_77_13_3","11_77_14_2"
"13_77_13_0","12_77_14_0 + 12_77_14_1"
"13_77_13_1","12_77_14_0"
"13_77_13_2","12_77_14_2"
"13_77_13_3","12_77_14_2 + 12_77_14_3"
"14_77_13_0","13_77_14_0 + 13_77_14_1"
"14_77_13_1","13_77_14_0"
"14_77_13_2","0"
"14_77_13_3","13_77_14_2"
"15_77_13_0","14_77_14_0 + 14_77_14_1"
"15_77_13_1","14_77_14_0"
"15_77_13_2","0"
"15_77_13_3","14_77_14_2"
"16_77_13_0","15_77_14_0 + 15_77_14_1"
"16_77_13_1","15_77_14_0"
"16_77_13_2","0"
"16_77_13_3","15_77_14_2"
"16_77_13_4","0"
"16_77_13_5","0"
"16_77_13_6","0"
"17_77_13_0","16_77_14_0 + 16_77_14_1"
"17_77_13_1","16_77_14_0"
"17_77_13_2","0"
"17_77_13_3","16_77_14_2"
"18_77_13_0","17_77_14_0 + 17_77_14_1"
"18_77_13_1","17_77_14_0"
"18_77_13_2","0"
"18_77_13_3","0"
"19_77_13_0","18_77_14_0 + 18_77_14_1"
"19_77_13_1","18_77_14_0"
"20_77_13_0","19_77_14_0 + 19_77_14_1"
"20_77_13_1","19_77_14_0"
"20_77_13_2","0"
"21_77_13_0","20_77_14_0 + 20_77_14_1"
"21_77_13_1","20_77_14_0"
"22_77_13_0","21_77_14_0 + 21_77_14_1"
"22_77_13_1","21_77_14_0"
"22_77_13_2","0"
"23_77_13_0","22_77_14_0 + 22_77_14_1"
"23_77_13_1","22_77_14_0"
"23_77_13_2","22_77_14_2"
"24_77_13_0","23_77_14_0 + 23_77_14_1"
"24_77_13_1","23_77_14_0"
"24_77_13_2","0"
"24_77_13_3","0"
"24_77_13_4","23_77_14_2"
"25_77_13_0","24_77_14_0 + 24_77_14_1"
"25_77_13_1","24_77_14_0"
"25_77_13_2","24_77_14_2"
"26_77_13_0","25_77_14_0 + 25_77_14_1"
"26_77_13_1","25_77_14_0"
"26_77_13_2","0"
"27_77_13_0","26_77_14_0 + 26_77_14_1"
"27_77_13_1","26_77_14_0"
"28_77_13_0","27_77_14_0 + 27_77_14_1"
"28_77_13_1","27_77_14_0"
"29_77_13_0","28_77_14_0 + 28_77_14_1"
"29_77_13_1","28_77_14_0"
"30_77_13_0","29_77_14_0 + 29_77_14_1"
"30_77_13_1","29_77_14_0"
"30_77_13_2","29_77_14_2"
"31_77_13_0","30_77_14_0 + 30_77_14_1"
"31_77_13_1","30_77_14_0"
"31_77_13_2","30_77_14_2"
"32_77_13_0","31_77_14_0 + 31_77_14_1"
"32_77_13_1","31_77_14_0"
"32_77_13_2","0"
"33_77_13_0","32_77_14_0 + 32_77_14_1"
"33_77_13_1","32_77_14_0"
"34_77_13_0","33_77_14_0 + 33_77_14_1"
"34_77_13_1","33_77_14_0"
"35_77_13_0","34_77_14_0 + 34_77_14_1"
"35_77_13_1","34_77_14_0"
"36_77_13_0","35_77_14_0 + 35_77_14_1"
"36_77_13_1","35_77_14_0"
"36_77_13_2","35_77_14_2"
"37_77_13_0","36_77_14_0 + 36_77_14_1"
"37_77_13_1","36_77_14_0"
"37_77_13_2","36_77_14_2"
"38_77_13_0","37_77_14_0 + 37_77_14_1"
"38_77_13_1","37_77_14_0"
"38_77_13_2","37_77_14_2"
"38_77_13_3","0"
"39_77_13_0","38_77_14_0 + 38_77_14_1"
"39_77_13_1","38_77_14_0"
"39_77_13_2","38_77_14_2"
"40_77_13_0","39_77_14_0 + 39_77_14_1"
"40_77_13_1","39_77_14_0"
"40_77_13_2","39_77_14_2"
"41_77_13_0","40_77_14_0 + 40_77_14_1"
"41_77_13_1","40_77_14_0"
"41_77_13_2","40_77_14_2"
"42_77_13_0","41_77_14_0 + 41_77_14_1"
"42_77_13_1","41_77_14_0"
"42_77_13_2","41_77_14_2"
"43_77_13_0","42_77_14_0 + 42_77_14_1"
"43_77_13_1","42_77_14_0"
"43_77_13_2","42_77_14_2"
"44_77_13_0","43_77_14_0 + 43_77_14_1"
"44_77_13_1","43_77_14_0"
"44_77_13_2","43_77_14_2"
"44_77_13_3","0"
"45_77_13_0","44_77_14_0 + 44_77_14_1"
"45_77_13_1","44_77_14_0"
"45_77_13_2","44_77_14_2"
"46_77_13_0","45_77_14_0 + 45_77_14_1"
"46_77_13_1","45_77_14_0"
"46_77_13_2","45_77_14_2"
"47_77_13_0","46_77_14_0 + 46_77_14_1"
"47_77_13_1","46_77_14_0"
"47_77_13_2","0"
"48_77_13_0","47_77_14_0 + 47_77_14_1"
"48_77_13_1","47_77_14_0"
"48_77_13_2","0"
"48_77_13_3","47_77_14_2"
"49_77_13_0","48_77_14_0 + 48_77_14_1"
"49_77_13_1","48_77_14_0"
"49_77_13_2","48_77_14_2"
"50_77_13_0","49_77_14_0 + 49_77_14_1"
"50_77_13_1","49_77_14_0"
"50_77_13_2","49_77_14_2"
"51_77_13_0","50_77_14_0 + 50_77_14_1"
"51_77_13_1","50_77_14_0"
"51_77_13_2","50_77_14_2"
"52_77_13_0","51_77_14_0 + 51_77_14_1"
"52_77_13_1","51_77_14_0"
"52_77_13_2","51_77_14_2"
"53_77_13_0","52_77_14_0 + 52_77_14_1"
"53_77_13_1","52_77_14_0"
"53_77_13_2","52_77_14_2"
"54_77_13_0","53_77_14_0 + 53_77_14_1"
"54_77_13_1","53_77_14_0"
"54_77_13_2","53_77_14_2"
"55_77_13_0","54_77_14_0 + 54_77_14_1"
"55_77_13_1","54_77_14_0"
"56_77_13_0","55_77_14_0 + 55_77_14_1"
"56_77_13_1","55_77_14_0"
"57_77_13_0","56_77_14_0 + 56_77_14_1"
"57_77_13_1","56_77_14_0"
"58_77_13_0","57_77_14_0 + 57_77_14_1"
"58_77_13_1","57_77_14_0"
"59_77_13_0","58_77_14_0 + 58_77_14_1"
"59_77_13_1","58_77_14_0"
"60_77_13_0","59_77_14_0 + 59_77_14_1"
"60_77_13_1","59_77_14_0"
"61_77_13_0","60_77_14_0 + 60_77_14_1"
"61_77_13_1","60_77_14_0"
"62_77_13_0","61_77_14_0 + 61_77_14_1"
"62_77_13_1","61_77_14_0"
"63_77_13_0","62_77_14_0 + 62_77_14_1"
"63_77_13_1","62_77_14_0"
"64_77_13_0","63_77_14_0 + 63_77_14_1"
"64_77_13_1","63_77_14_0"
"65_77_13_0","64_77_14_0 + 64_77_14_1"
"65_77_13_1","64_77_14_0"
"66_77_13_0","65_77_14_0 + 65_77_14_1"
"66_77_13_1","65_77_14_0"
"67_77_13_0","66_77_14_0 + 66_77_14_1"
"67_77_13_1","66_77_14_0"
"68_77_13_0","67_77_14_0 + 67_77_14_1"
"68_77_13_1","67_77_14_0"
"69_77_13_0","68_77_14_0 + 68_77_14_1"
"69_77_13_1","68_77_14_0"
"70_77_13_0","69_77_14_0 + 69_77_14_1"
"70_77_13_1","69_77_14_0"
"71_77_13_0","70_77_14_0 + 70_77_14_1"
"71_77_13_1","70_77_14_0"
"72_77_13_0","71_77_14_0 + 71_77_14_1"
"72_77_13_1","71_77_14_0"
"73_77_13_0","72_77_14_0 + 72_77_14_1"
"73_77_13_1","72_77_14_0"
"74_77_13_0","73_77_14_0 + 73_77_14_1"
"74_77_13_1","73_77_14_0"
"75_77_13_0","74_77_14_0 + 74_77_14_1"
"75_77_13_1","74_77_14_0"
"76_77_13_0","75_77_14_0 + 75_77_14_1"
"76_77_13_1","75_77_14_0"
"77_77_13_0","76_77_14_0 + 76_77_14_1"
"77_77_13_1","76_77_14_0"
"78_77_13_0","77_77_14_0 + 77_77_14_1"
"78_77_13_1","77_77_14_0"
"78_77_13_2","0"
"79_77_13_0","78_77_14_0 + 78_77_14_1"
"79_77_13_1","78_77_14_0"
"80_77_13_0","79_77_14_0 + 79_77_14_1"
"80_77_13_1","79_77_14_0"
"81_77_13_0","80_77_14_0 + 80_77_14_1"
"81_77_13_1","80_77_14_0"
"82_77_13_0","81_77_14_0 + 81_77_14_1"
"82_77_13_1","81_77_14_0"
"83_77_13_0","82_77_14_0 + 82_77_14_1"
"83_77_13_1","82_77_14_0"
"84_77_13_0","83_77_14_0 + 83_77_14_1"
"84_77_13_1","83_77_14_0"
"85_77_13_0","84_77_14_0 + 84_77_14_1"
"85_77_13_1","84_77_14_0"
"86_77_13_0","85_77_14_0 + 85_77_14_1"
"86_77_13_1","85_77_14_0"
"87_77_13_0","86_77_14_0 + 86_77_14_1"
"87_77_13_1","86_77_14_0"
"88_77_13_0","87_77_14_0 + 87_77_14_1"
"88_77_13_1","87_77_14_0"
"89_77_13_0","88_77_14_0 + 88_77_14_1"
"89_77_13_1","88_77_14_0"
"90_77_13_0","89_77_14_0 + 89_77_14_1"
"90_77_13_1","89_77_14_0"
"91_77_13_0","90_77_14_0 + 90_77_14_1"
"91_77_13_1","90_77_14_0"
"92_77_13_0","91_77_14_0 + 91_77_14_1"
"92_77_13_1","91_77_14_0"
"93_77_13_0","92_77_14_0 + 92_77_14_1"
"93_77_13_1","92_77_14_0"
"94_77_13_0","93_77_14_0 + 93_77_14_1"
"94_77_13_1","93_77_14_0"
"95_77_13_0","94_77_14_0 + 94_77_14_1"
"95_77_13_1","94_77_14_0"
"96_77_13_0","95_77_14_0 + 95_77_14_1"
"96_77_13_1","95_77_14_0"
"97_77_13_0","96_77_14_0 + 96_77_14_1"
"97_77_13_1","96_77_14_0"
"98_77_13_0","97_77_14_0 + 97_77_14_1"
"98_77_13_1","97_77_14_0"
"99_77_13_0","98_77_14_0 + 98_77_14_1"
"99_77_13_1","98_77_14_0"
"4_77_14_0","0"
"4_77_14_1","0"
"4_77_14_2","0"
"4_77_14_3","3_77_15"
"5_77_14_0","4_77_15_0"
"5_77_14_1","0"
"6_77_14_0","5_77_15_0"
"6_77_14_1","0"
"6_77_14_2","0"
"6_77_14_3","5_77_15_1"
"6_77_14_4","5_77_15_1 + 5_77_15_2"
"6_77_14_5","5_77_15_1 + 5_77_15_3"
"7_77_14_0","6_77_15_0"
"7_77_14_1","0"
"7_77_14_2","6_77_15_1"
"7_77_14_3","6_77_15_2"
"7_77_14_4","6_77_15_1"
"8_77_14_0","7_77_15_0"
"8_77_14_1","0"
"8_77_14_2","0"
"8_77_14_3","7_77_15_1"
"8_77_14_4","0"
"8_77_14_5","0"
"9_77_14_0","8_77_15_0"
"9_77_14_1","8_77_15_1"
"9_77_14_2","0"
"10_77_14_0","9_77_15_0"
"10_77_14_1","9_77_15_1"
"10_77_14_2","0"
"10_77_14_3","0"
"10_77_14_4","0"
"10_77_14_5","0"
"10_77_14_6","9_77_15_4"
"11_77_14_0","10_77_15_0"
"11_77_14_1","10_77_15_1"
"11_77_14_2","0"
"11_77_14_3","10_77_15_3"
"12_77_14_0","11_77_15_0"
"12_77_14_1","0"
"12_77_14_2","0"
"12_77_14_3","11_77_15_2"
"12_77_14_4","0"
"13_77_14_0","12_77_15_0"
"13_77_14_1","0"
"13_77_14_2","12_77_15_2"
"14_77_14_0","13_77_15_0"
"14_77_14_1","0"
"14_77_14_2","13_77_15_2"
"15_77_14_0","14_77_15_0"
"15_77_14_1","0"
"15_77_14_2","0"
"16_77_14_0","15_77_15_0"
"16_77_14_1","0"
"16_77_14_2","0"
"16_77_14_3","0"
"16_77_14_4","15_77_15_1"
"17_77_14_0","16_77_15_0"
"17_77_14_1","0"
"17_77_14_2","16_77_15_1"
"18_77_14_0","17_77_15"
"18_77_14_1","0"
"18_77_14_2","0"
"18_77_14_3","0"
"19_77_14_0","18_77_15_0"
"19_77_14_1","0"
"20_77_14_0","19_77_15"
"20_77_14_1","0"
"20_77_14_2","0"
"21_77_14_0","20_77_15_0"
"21_77_14_1","0"
"22_77_14_0","21_77_15_0"
"22_77_14_1","0"
"22_77_14_2","0"
"22_77_14_3","21_77_15_1"
"23_77_14_0","22_77_15_0"
"23_77_14_1","0"
"23_77_14_2","22_77_15_1"
"24_77_14_0","23_77_15"
"24_77_14_1","0"
"24_77_14_2","0"
"24_77_14_3","0"
"25_77_14_0","24_77_15_0"
"25_77_14_1","0"
"26_77_14_0","25_77_15"
"26_77_14_1","0"
"27_77_14_0","26_77_15_0"
"27_77_14_1","0"
"28_77_14_0","27_77_15_0"
"28_77_14_1","0"
"28_77_14_2","27_77_15_1"
"29_77_14_0","28_77_15_0"
"29_77_14_1","0"
"29_77_14_2","28_77_15_1"
"30_77_14_0","29_77_15"
"30_77_14_1","0"
"30_77_14_2","0"
"31_77_14_0","30_77_15"
"31_77_14_1","0"
"32_77_14_0","31_77_15"
"32_77_14_1","0"
"33_77_14_0","32_77_15_0"
"33_77_14_1","0"
"34_77_14_0","33_77_15_0"
"34_77_14_1","0"
"35_77_14_0","34_77_15_0"
"35_77_14_1","0"
"35_77_14_2","34_77_15_1"
"36_77_14_0","35_77_15_0"
"36_77_14_1","0"
"36_77_14_2","35_77_15_1"
"36_77_14_3","0"
"37_77_14_0","36_77_15_0"
"37_77_14_1","0"
"37_77_14_2","36_77_15_1"
"38_77_14_0","37_77_15_0"
"38_77_14_1","0"
"38_77_14_2","37_77_15_1"
"38_77_14_3","0"
"39_77_14_0","38_77_15_0"
"39_77_14_1","0"
"39_77_14_2","38_77_15_1"
"40_77_14_0","39_77_15_0"
"40_77_14_1","0"
"40_77_14_2","39_77_15_1"
"41_77_14_0","40_77_15_0"
"41_77_14_1","0"
"41_77_14_2","40_77_15_1"
"42_77_14_0","41_77_15_0"
"42_77_14_1","0"
"42_77_14_2","41_77_15_1"
"42_77_14_3","0"
"43_77_14_0","42_77_15_0"
"43_77_14_1","0"
"43_77_14_2","42_77_15_1"
"44_77_14_0","43_77_15_0"
"44_77_14_1","0"
"44_77_14_2","43_77_15_1"
"44_77_14_3","0"
"45_77_14_0","44_77_15_0"
"45_77_14_1","0"
"45_77_14_2","44_77_15_1"
"46_77_14_0","45_77_15"
"46_77_14_1","0"
"47_77_14_0","46_77_15_0"
"47_77_14_1","0"
"47_77_14_2","46_77_15_1"
"48_77_14_0","47_77_15_0"
"48_77_14_1","0"
"48_77_14_2","47_77_15_1"
"48_77_14_3","0"
"49_77_14_0","48_77_15_0"
"49_77_14_1","0"
"49_77_14_2","48_77_15_1"
"50_77_14_0","49_77_15_0"
"50_77_14_1","0"
"50_77_14_2","49_77_15_1"
"51_77_14_0","50_77_15_0"
"51_77_14_1","0"
"51_77_14_2","50_77_15_1"
"52_77_14_0","51_77_15_0"
"52_77_14_1","0"
"52_77_14_2","51_77_15_1"
"53_77_14_0","52_77_15_0"
"53_77_14_1","0"
"53_77_14_2","0"
"54_77_14_0","53_77_15_0"
"54_77_14_1","0"
"55_77_14_0","54_77_15"
"55_77_14_1","0"
"56_77_14_0","55_77_15"
"56_77_14_1","0"
"57_77_14_0","56_77_15"
"57_77_14_1","0"
"58_77_14_0","57_77_15"
"58_77_14_1","0"
"59_77_14_0","58_77_15"
"59_77_14_1","0"
"60_77_14_0","59_77_15"
"60_77_14_1","0"
"61_77_14_0","60_77_15"
"61_77_14_1","0"
"62_77_14_0","61_77_15"
"62_77_14_1","0"
"63_77_14_0","62_77_15"
"63_77_14_1","0"
"64_77_14_0","63_77_15"
"64_77_14_1","0"
"65_77_14_0","64_77_15"
"65_77_14_1","0"
"66_77_14_0","65_77_15"
"66_77_14_1","0"
"67_77_14_0","66_77_15"
"67_77_14_1","0"
"68_77_14_0","67_77_15"
"68_77_14_1","0"
"69_77_14_0","68_77_15"
"69_77_14_1","0"
"70_77_14_0","69_77_15"
"70_77_14_1","0"
"71_77_14_0","70_77_15"
"71_77_14_1","0"
"72_77_14_0","71_77_15"
"72_77_14_1","0"
"73_77_14_0","72_77_15"
"73_77_14_1","0"
"74_77_14_0","73_77_15"
"74_77_14_1","0"
"75_77_14_0","74_77_15"
"75_77_14_1","0"
"76_77_14_0","75_77_15"
"76_77_14_1","0"
"77_77_14_0","76_77_15"
"77_77_14_1","0"
"78_77_14_0","77_77_15"
"78_77_14_1","0"
"78_77_14_2","0"
"79_77_14_0","78_77_15_0"
"79_77_14_1","0"
"80_77_14_0","79_77_15"
"80_77_14_1","0"
"81_77_14_0","80_77_15"
"81_77_14_1","0"
"82_77_14_0","81_77_15"
"82_77_14_1","0"
"83_77_14_0","82_77_15"
"83_77_14_1","0"
"84_77_14_0","83_77_15"
"84_77_14_1","0"
"85_77_14_0","84_77_15"
"85_77_14_1","0"
"86_77_14_0","85_77_15"
"86_77_14_1","0"
"87_77_14_0","86_77_15"
"87_77_14_1","0"
"88_77_14_0","87_77_15"
"88_77_14_1","0"
"89_77_14_0","88_77_15"
"89_77_14_1","0"
"90_77_14_0","89_77_15"
"90_77_14_1","0"
"91_77_14_0","90_77_15"
"91_77_14_1","0"
"92_77_14_0","91_77_15"
"92_77_14_1","0"
"93_77_14_0","92_77_15"
"93_77_14_1","0"
"94_77_14_0","93_77_15"
"94_77_14_1","0"
"95_77_14_0","94_77_15"
"95_77_14_1","0"
"96_77_14_0","95_77_15"
"96_77_14_1","0"
"97_77_14_0","96_77_15"
"97_77_14_1","0"
"98_77_14_0","97_77_15"
"98_77_14_1","0"
"99_77_14_0","98_77_15"
"99_77_14_1","0"
"4_77_15_0","0"
"4_77_15_1","0"
"4_77_15_2","0"
"4_77_15_3","3_77_16"
"4_77_15_4","0"
"5_77_15_0","0"
"5_77_15_1","0"
"5_77_15_2","4_77_16_0"
"5_77_15_3","0"
"8_77_15_0","0"
"8_77_15_1","0"
"8_77_15_2","0"
"8_77_15_3","7_77_16_2"
"8_77_15_4","7_77_16_1 + 7_77_16_3"
"8_77_15_5","7_77_16_2 + 7_77_16_3"
"9_77_15_0","0"
"9_77_15_1","0"
"9_77_15_2","8_77_16_2"
"9_77_15_3","8_77_16_1 + 8_77_16_3"
"9_77_15_4","8_77_16_2 + 8_77_16_3"
"10_77_15_0","0"
"10_77_15_1","0"
"10_77_15_2","9_77_16_1"
"10_77_15_3","9_77_16_1"
"10_77_15_4","0"
"10_77_15_5","0"
"11_77_15_0","0"
"11_77_15_1","10_77_16_1"
"11_77_15_2","10_77_16_1"
"12_77_15_0","0"
"12_77_15_1","11_77_16_1"
"12_77_15_2","11_77_16_1"
"12_77_15_3","0"
"14_77_15_0","0"
"14_77_15_1","13_77_16_1"
"15_77_15_0","0"
"15_77_15_1","14_77_16_1"
"20_77_15_0","0"
"20_77_15_1","19_77_16_2"
"21_77_15_0","0"
"21_77_15_1","20_77_16_2"
"26_77_15_0","0"
"26_77_15_1","25_77_16_2"
"27_77_15_0","0"
"27_77_15_1","26_77_16_2"
"32_77_15_0","0"
"32_77_15_1","31_77_16_2"
"33_77_15_0","0"
"33_77_15_1","32_77_16_2"
"34_77_15_0","0"
"34_77_15_1","33_77_16_2"
"35_77_15_0","0"
"35_77_15_1","34_77_16_2"
"36_77_15_0","0"
"36_77_15_1","35_77_16_2"
"36_77_15_2","0"
"37_77_15_0","0"
"37_77_15_1","36_77_16_2"
"38_77_15_0","0"
"38_77_15_1","37_77_16_2"
"39_77_15_0","0"
"39_77_15_1","38_77_16_2"
"40_77_15_0","0"
"40_77_15_1","39_77_16_2"
"41_77_15_0","0"
"41_77_15_1","40_77_16_2"
"42_77_15_0","0"
"42_77_15_1","41_77_16_2"
"42_77_15_2","0"
"43_77_15_0","0"
"43_77_15_1","42_77_16_2"
"46_77_15_0","0"
"46_77_15_1","45_77_16_2"
"47_77_15_0","0"
"47_77_15_1","46_77_16_2"
"48_77_15_0","0"
"48_77_15_1","47_77_16_2"
"48_77_15_2","0"
"49_77_15_0","0"
"49_77_15_1","48_77_16_2"
"52_77_15_0","0"
"52_77_15_1","51_77_16_2"
"53_77_15_0","0"
"53_77_15_1","52_77_16_2"
"6_77_16_0","0"
"6_77_16_1","0"
"6_77_16_2","5_77_17_1"
"7_77_16_0","0"
"7_77_16_1","6_77_17_1"
"7_77_16_2","0"
"7_77_16_3","6_77_17_1 + 6_77_17_2"
"8_77_16_0","0"
"8_77_16_1","0"
"8_77_16_2","0"
"8_77_16_3","7_77_17_1"
"8_77_16_4","0"
"9_77_16_0","0"
"9_77_16_1","8_77_17_1"
"10_77_16_0","0"
"10_77_16_1","9_77_17_1"
"10_77_16_2","0"
"10_77_16_3","0"
"11_77_16_0","0"
"11_77_16_1","10_77_17_1"
"12_77_16_0","0"
"12_77_16_1","0"
"12_77_16_2","11_77_17_1"
"13_77_16_0","0"
"13_77_16_1","12_77_17_1"
"13_77_16_2","12_77_17_0 + 12_77_17_1 + 12_77_17_2"
"14_77_16_0","0"
"14_77_16_1","0"
"14_77_16_2","13_77_17_0 + 13_77_17_1"
"14_77_16_3","0"
"15_77_16_0","0"
"15_77_16_1","14_77_17_0 + 14_77_17_1"
"16_77_16_0","0"
"16_77_16_1","15_77_17_0 + 15_77_17_1"
"16_77_16_2","0"
"16_77_16_3","0"
"16_77_16_4","15_77_17_2"
"17_77_16_0","0"
"17_77_16_1","16_77_17_0 + 16_77_17_1"
"17_77_16_2","16_77_17_2"
"18_77_16_0","0"
"18_77_16_1","17_77_17_0 + 17_77_17_1"
"18_77_16_2","0"
"18_77_16_3","0"
"18_77_16_4","17_77_17_2"
"19_77_16_0","0"
"19_77_16_1","18_77_17_0 + 18_77_17_1"
"19_77_16_2","18_77_17_2"
"20_77_16_0","0"
"20_77_16_1","19_77_17_0 + 19_77_17_1"
"20_77_16_2","0"
"21_77_16_0","0"
"21_77_16_1","20_77_17_0 + 20_77_17_1"
"22_77_16_0","0"
